province,year,category,price,population
Saskatchewan,2019,veggies,3.733083333333333,1163702.5
Saskatchewan,2020,baby,14.629583333333333,1167953.25
Saskatchewan,2020,beans,3.021666666666667,1167953.25
Saskatchewan,2020,canned,1.3987499999999995,1167953.25
Saskatchewan,2020,condiments,3.945138888888889,1167953.25
Saskatchewan,2020,dairy,4.366805555555556,1167953.25
Saskatchewan,2020,drinks,3.726875,1167953.25
Saskatchewan,2020,frozen,3.5116666666666667,1167953.25
Saskatchewan,2020,fruits,3.113425925925926,1167953.25
Saskatchewan,2020,grains,3.0352083333333333,1167953.25
Saskatchewan,2020,meat_alts,3.764444444444445,1167953.25
Saskatchewan,2020,meats,7.9556666666666676,1167953.25
Saskatchewan,2020,nuts,4.140833333333333,1167953.25
Saskatchewan,2020,pantry,5.022083333333334,1167953.25
Saskatchewan,2020,seafood,14.2175,1167953.25
Saskatchewan,2020,snacks,3.5636111111111117,1167953.25
Saskatchewan,2020,veggies,3.7689166666666662,1167953.25
Saskatchewan,2021,baby,15.292083333333334,1167640.5
Saskatchewan,2021,beans,2.9279166666666665,1167640.5
Saskatchewan,2021,canned,1.3724999999999998,1167640.5
Saskatchewan,2021,condiments,4.340277777777778,1167640.5
Saskatchewan,2021,dairy,4.57875,1167640.5
Saskatchewan,2021,drinks,3.795625,1167640.5
Saskatchewan,2021,frozen,3.4938888888888893,1167640.5
Saskatchewan,2021,fruits,3.2632407407407404,1167640.5
Saskatchewan,2021,grains,2.912708333333333,1167640.5
Saskatchewan,2021,meat_alts,3.888888888888889,1167640.5
Saskatchewan,2021,meats,8.220333333333333,1167640.5
Saskatchewan,2021,nuts,4.1225000000000005,1167640.5
Saskatchewan,2021,pantry,4.936458333333333,1167640.5
Saskatchewan,2021,seafood,14.439166666666669,1167640.5
Saskatchewan,2021,snacks,3.586388888888889,1167640.5
Saskatchewan,2021,veggies,3.6219166666666665,1167640.5
Saskatchewan,2022,baby,16.000416666666666,1177684.25
Saskatchewan,2022,beans,3.4854166666666666,1177684.25
Saskatchewan,2022,canned,1.63125,1177684.25
Saskatchewan,2022,condiments,5.517500000000001,1177684.25
Saskatchewan,2022,dairy,5.171666666666667,1177684.25
Saskatchewan,2022,drinks,4.156875,1177684.25
Saskatchewan,2022,frozen,3.7527777777777778,1177684.25
Saskatchewan,2022,fruits,3.6996296296296296,1177684.25
Saskatchewan,2022,grains,3.399583333333333,1177684.25
Saskatchewan,2022,meat_alts,4.095,1177684.25
Saskatchewan,2022,meats,8.820166666666665,1177684.25
Saskatchewan,2022,nuts,4.10125,1177684.25
Saskatchewan,2022,pantry,5.5175,1177684.25
Saskatchewan,2022,seafood,14.825416666666666,1177684.25
Saskatchewan,2022,snacks,3.829166666666666,1177684.25
Saskatchewan,2022,veggies,4.119166666666667,1177684.25
Saskatchewan,2023,baby,19.221666666666668,1206390.5
Saskatchewan,2023,beans,3.69625,1206390.5
Saskatchewan,2023,canned,1.7695833333333333,1206390.5
Saskatchewan,2023,condiments,5.958888888888889,1206390.5
Saskatchewan,2023,dairy,5.583888888888889,1206390.5
Saskatchewan,2023,drinks,4.61625,1206390.5
Saskatchewan,2023,frozen,4.211666666666667,1206390.5
Saskatchewan,2023,fruits,3.8897222222222223,1206390.5
Saskatchewan,2023,grains,3.825,1206390.5
Saskatchewan,2023,meat_alts,4.242500000000001,1206390.5
Saskatchewan,2023,meats,8.928166666666666,1206390.5
Saskatchewan,2023,nuts,4.210416666666667,1206390.5
Saskatchewan,2023,pantry,5.910208333333333,1206390.5
Saskatchewan,2023,seafood,14.645416666666668,1206390.5
Saskatchewan,2023,snacks,4.311388888888889,1206390.5
Saskatchewan,2023,veggies,4.473916666666667,1206390.5
Saskatchewan,2024,baby,22.4075,1233260.3333333333
Saskatchewan,2024,beans,3.62,1233260.3333333333
Saskatchewan,2024,canned,1.556875,1233260.3333333333
Saskatchewan,2024,condiments,5.762291666666667,1233260.3333333333
Saskatchewan,2024,dairy,5.643541666666667,1233260.3333333333
Saskatchewan,2024,drinks,4.8584375,1233260.3333333333
Saskatchewan,2024,frozen,4.242916666666667,1233260.3333333333
Saskatchewan,2024,fruits,3.837222222222223,1233260.3333333333
Saskatchewan,2024,grains,3.5765625,1233260.3333333333
Saskatchewan,2024,meat_alts,4.389166666666667,1233260.3333333333
Saskatchewan,2024,meats,9.49825,1233260.3333333333
Saskatchewan,2024,nuts,4.130000000000001,1233260.3333333333
Saskatchewan,2024,pantry,5.4275,1233260.3333333333
Saskatchewan,2024,seafood,15.119375,1233260.3333333333
Saskatchewan,2024,snacks,4.31375,1233260.3333333333
Saskatchewan,2024,veggies,4.33975,1233260.3333333333
